	Addendum J for CY2025 evaluation statistics for complexity adjustments of combinations of comprehensive HCPCS codes												
37228	Tib/per revasc w/tla	J1	5193	38222	Dx bone marrow bx & aspir	J1	5073	5194	1	"21,780.49"	36905	"17,036.54"	N
37228	Tib/per revasc w/tla	J1	5193	66180	Aqueous shunt eye w/graft	J1	5493	5194	1	"12,566.47"	36905	"17,036.54"	N
37228	Tib/per revasc w/tla	J1	5193	75898	Follow-up angiography	J1	5183	5194	3	"12,171.96"	36905	"17,036.54"	N
37228	Tib/per revasc w/tla	J1	5193	93451	Right heart cath	J1	5191	5194	5	"11,860.71"	36905	"17,036.54"	N
37228	Tib/per revasc w/tla	J1	5193	93454	Coronary artery angio s&i	J1	5191	5194	4	"12,500.77"	36905	"17,036.54"	N
37228	Tib/per revasc w/tla	J1	5193	93458	L hrt artery/ventricle angio	J1	5191	5194	8	"11,002.92"	36905	"17,036.54"	N
37228	Tib/per revasc w/tla	J1	5193	93460	R&l hrt art/ventricle angio	J1	5191	5194	1	"10,013.49"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	0234T	Trluml perip athrc renal art	J1	5193	5194	1	"39,306.11"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	0236T	Trluml perip athrc abd aorta	J1	5193	5194	1	"23,788.37"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	10140	I&d hmtma seroma/fluid collj	J1	5072	5194	2	"18,094.60"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	23605	Cltx prx hmrl fx mnpj+-tract	J1	5112	5194	1	"14,372.87"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	26951	Amputation of finger/thumb	J1	5113	5194	1	"7,197.88"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	34101	Removal of artery clot	J1	5184	5194	1	"17,496.82"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	34201	Removal of artery clot	J1	5184	5194	1	"21,977.12"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	35011	Repair defect of artery	J1	5184	5194	2	"10,627.25"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	35206	Repair blood vessel dir uxtr	J1	5183	5194	5	"14,834.22"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	35321	Rechanneling of artery	J1	5184	5194	1	"23,536.16"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	35860	Explore limb vessels	J1	5183	5194	1	"17,503.61"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	36561	Insert tunneled cv cath	J1	5183	5194	2	"16,974.07"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	36569	Insj picc 5 yr+ w/o imaging	J1	5182	5194	1	"22,554.14"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	36821	Av fusion direct any site	J1	5183	5194	2	"13,644.53"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	36830	Artery-vein nonautograft	J1	5184	5194	2	"14,276.11"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	36831	Open thrombect av fistula	J1	5184	5194	3	"14,430.90"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	36832	Av fistula revision open	J1	5184	5194	1	"14,554.58"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	36833	Av fistula revision	J1	5184	5194	2	"6,681.16"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	36901	Intro cath dialysis circuit	J1	5182	5194	7	"11,345.72"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	36902	Intro cath dialysis circuit	J1	5192	5194	3	"13,060.74"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	36903	Intro cath dialysis circuit	J1	5193	5194	1	"13,618.59"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	36904	Thrmbc/nfs dialysis circuit	J1	5192	5194	2	"16,493.67"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	36905	Thrmbc/nfs dialysis circuit	J1	5193	5194	1	"11,014.24"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	37183	Revision tips	J1	5192	5194	1	"40,295.20"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	37191	Ins endovas vena cava filtr	J1	5184	5194	1	"8,257.18"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	37211	Thrombolytic art therapy	J1	5184	5194	3	"16,144.87"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	37220	Iliac revasc	J1	5192	5194	27	"15,141.70"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	37221	Iliac revasc w/stent	J1	5193	5194	149	"21,606.39"	36905	"17,036.54"	Y
37236	Open/perq place stent 1st	J1	5193	37224	Fem/popl revas w/tla	J1	5192	5194	33	"16,788.27"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	37228	Tib/per revasc w/tla	J1	5193	5194	13	"20,035.56"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	37236	Open/perq place stent 1st	J1	5193	5194	90	"15,035.93"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	37237	Open/perq place stent ea add	N	 	5194	189	"14,491.45"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	37246	Trluml balo angiop 1st art	J1	5192	5194	108	"13,795.04"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	37248	Trluml balo angiop 1st vein	J1	5192	5194	3	"16,675.40"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	37252	Intrvasc us noncoronary 1st	N	 	5194	233	"12,514.03"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	37253	Intrvasc us noncoronary addl	N	 	5194	1	"18,250.42"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	37607	Lig/banding angioacs av fstl	J1	5183	5194	1	"13,044.52"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	37615	Ligation major artery neck	J1	5183	5194	1	"14,004.46"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	44180	Lap enterolysis	J1	5361	5194	1	"18,695.98"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	50080	Perq nl/pl lithotrp smpl<2cm	J1	5376	5194	1	"12,707.16"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	52001	Cysto w/irrg&evac mlt clots	J1	5374	5194	1	"23,307.24"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	52281	Cystoscopy and treatment	J1	5373	5194	1	"12,927.80"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	52356	Cysto/uretero w/lithotripsy	J1	5375	5194	1	"6,959.88"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	75731	Artery x-rays adrenal gland	J1	5183	5194	1	"7,929.83"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	75822	Vein x-ray arms/legs	J1	5182	5194	2	"14,696.95"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	75898	Follow-up angiography	J1	5183	5194	4	"14,501.71"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	92920	Prq cardiac angioplast 1 art	J1	5192	5194	1	"10,417.85"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	93451	Right heart cath	J1	5191	5194	2	"17,625.39"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	93452	Left hrt cath w/ventrclgrphy	J1	5191	5194	9	"11,424.19"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	93454	Coronary artery angio s&i	J1	5191	5194	11	"11,671.13"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	93455	Coronary art/grft angio s&i	J1	5191	5194	16	"12,969.92"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	93456	R hrt coronary artery angio	J1	5191	5194	2	"12,092.67"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	93457	R hrt art/grft angio	J1	5191	5194	2	"15,750.89"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	93458	L hrt artery/ventricle angio	J1	5191	5194	49	"12,863.36"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	93459	L hrt art/grft angio	J1	5191	5194	28	"11,526.01"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	93460	R&l hrt art/ventricle angio	J1	5191	5194	6	"12,275.52"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	93461	R&l hrt art/ventricle angio	J1	5191	5194	4	"13,162.12"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	93597	R&l hrt cath chd abnl nt cnj	J1	5191	5194	1	"29,738.42"	36905	"17,036.54"	N
37236	Open/perq place stent 1st	J1	5193	C9600	Perc drug-el cor stent sing	J1	5193	5194	33	"20,276.91"	36905	"17,036.54"	Y
37236	Open/perq place stent 1st	J1	5193	C9604	Perc d-e cor revasc t cabg s	J1	5193	5194	5	"26,834.20"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	0644T	Tcat rmvl/dblk icar mas perq	J1	5192	5194	1	"10,744.35"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	32408	Core ndl bx lng/med perq	J1	5072	5194	1	"10,844.22"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	33217	Insert 2 electrode pm-defib	J1	5222	5194	1	"35,019.84"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	36478	Endovenous laser 1st vein	J1	5183	5194	5	"12,837.04"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	36556	Insert non-tunnel cv cath	J1	5183	5194	1	"10,143.01"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	36558	Insert tunneled cv cath	J1	5183	5194	14	"11,825.43"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	36561	Insert tunneled cv cath	J1	5183	5194	12	"12,803.57"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	36569	Insj picc 5 yr+ w/o imaging	J1	5182	5194	1	"15,578.15"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	36571	Insert picvad cath	J1	5183	5194	1	"11,702.49"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	36581	Replace tunneled cv cath	J1	5183	5194	10	"14,629.90"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	36582	Replace tunneled cv cath	J1	5183	5194	4	"12,111.90"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	36595	Mech remov tunneled cv cath	J1	5183	5194	1	"24,667.64"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	36597	Reposition venous catheter	J1	5182	5194	1	"14,119.36"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	36819	Av fuse uppr arm basilic	J1	5184	5194	1	"20,306.13"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	36830	Artery-vein nonautograft	J1	5184	5194	8	"11,087.80"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	36831	Open thrombect av fistula	J1	5184	5194	1	"5,382.03"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	36832	Av fistula revision open	J1	5184	5194	5	"13,498.90"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	36833	Av fistula revision	J1	5184	5194	1	"15,075.84"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	36901	Intro cath dialysis circuit	J1	5182	5194	20	"13,682.01"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	36902	Intro cath dialysis circuit	J1	5192	5194	8	"11,765.76"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	36903	Intro cath dialysis circuit	J1	5193	5194	2	"18,590.04"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	36905	Thrmbc/nfs dialysis circuit	J1	5193	5194	3	"15,065.07"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	37183	Revision tips	J1	5192	5194	1	"9,545.30"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	37191	Ins endovas vena cava filtr	J1	5184	5194	5	"12,631.28"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	37193	Rem endovas vena cava filter	J1	5183	5194	39	"25,302.53"	36905	"17,036.54"	Y
37238	Open/perq place stent same	J1	5193	37197	Remove intrvas foreign body	J1	5183	5194	1	"18,881.40"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	37200	Transcatheter biopsy	J1	5184	5194	1	"17,015.89"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	37212	Thrombolytic venous therapy	J1	5183	5194	4	"11,812.38"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	37213	Thromblytic art/ven therapy	J1	5183	5194	1	"27,659.83"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	37220	Iliac revasc	J1	5192	5194	4	"15,975.42"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	37221	Iliac revasc w/stent	J1	5193	5194	3	"16,757.41"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	37224	Fem/popl revas w/tla	J1	5192	5194	4	"18,159.67"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	37228	Tib/per revasc w/tla	J1	5193	5194	1	"14,610.54"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	37236	Open/perq place stent 1st	J1	5193	5194	3	"16,856.08"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	37238	Open/perq place stent same	J1	5193	5194	78	"20,642.83"	36905	"17,036.54"	Y
37238	Open/perq place stent same	J1	5193	37239	Open/perq place stent ea add	N	 	5194	32	"15,265.59"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	37246	Trluml balo angiop 1st art	J1	5192	5194	5	"14,418.06"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	37248	Trluml balo angiop 1st vein	J1	5192	5194	150	"15,738.42"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	37252	Intrvasc us noncoronary 1st	N	 	5194	226	"10,160.03"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	37253	Intrvasc us noncoronary addl	N	 	5194	2	"10,255.84"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	37607	Lig/banding angioacs av fstl	J1	5183	5194	1	"6,641.87"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	37722	Lig div&strpg long saph vein	J1	5183	5194	1	"34,031.30"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	37765	Stab phleb veins xtr 10-20	J1	5183	5194	1	"10,660.75"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	47000	Needle biopsy of liver perq	J1	5072	5194	2	"30,551.01"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	49324	Lap insert tunnel ip cath	J1	5361	5194	1	"11,064.25"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	49406	Image cath fluid peri/retro	J1	5072	5194	7	"34,131.08"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	50435	Exchange nephrostomy cath	J1	5373	5194	2	"18,680.28"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	52234	Cystoscopy and treatment	J1	5374	5194	1	"4,570.58"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	75822	Vein x-ray arms/legs	J1	5182	5194	650	"15,122.92"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	75870	Vein x-ray skull	J1	5183	5194	3	"14,412.24"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	75887	Vein x-ray liver w/o hemodyn	J1	5183	5194	28	"10,268.55"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	75898	Follow-up angiography	J1	5183	5194	4	"10,683.21"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	92928	Prq card stent w/angio 1 vsl	J1	5193	5194	1	"23,582.63"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	93451	Right heart cath	J1	5191	5194	34	"15,928.53"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	93453	R&l hrt cath w/ventriclgrphy	J1	5191	5194	3	"16,662.54"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	93454	Coronary artery angio s&i	J1	5191	5194	2	"16,190.03"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	93458	L hrt artery/ventricle angio	J1	5191	5194	2	"13,932.90"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	93459	L hrt art/grft angio	J1	5191	5194	1	"14,042.95"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	93460	R&l hrt art/ventricle angio	J1	5191	5194	2	"17,606.68"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	93461	R&l hrt art/ventricle angio	J1	5191	5194	1	"14,174.04"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	93597	R&l hrt cath chd abnl nt cnj	J1	5191	5194	4	"22,622.42"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	C9600	Perc drug-el cor stent sing	J1	5193	5194	3	"21,753.95"	36905	"17,036.54"	N
37238	Open/perq place stent same	J1	5193	C9604	Perc d-e cor revasc t cabg s	J1	5193	5194	1	"8,661.13"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	36561	Insert tunneled cv cath	J1	5183	5194	1	"23,974.21"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	36832	Av fistula revision open	J1	5184	5194	1	"13,348.58"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	36901	Intro cath dialysis circuit	J1	5182	5194	6	"10,571.11"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	36902	Intro cath dialysis circuit	J1	5192	5194	29	"9,545.21"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	36905	Thrmbc/nfs dialysis circuit	J1	5193	5194	1	"7,623.19"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	37183	Revision tips	J1	5192	5194	17	"18,783.76"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	37191	Ins endovas vena cava filtr	J1	5184	5194	1	"15,208.93"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	37200	Transcatheter biopsy	J1	5184	5194	3	"18,089.03"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	37214	Cessj therapy cath removal	J1	5183	5194	1	"29,482.21"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	37224	Fem/popl revas w/tla	J1	5192	5194	2	"12,512.70"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	37238	Open/perq place stent same	J1	5193	5194	10	"30,315.97"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	37241	Vasc embolize/occlude venous	J1	5193	5194	23	"23,486.61"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	37246	Trluml balo angiop 1st art	J1	5192	5194	2	"16,786.07"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	37248	Trluml balo angiop 1st vein	J1	5192	5194	5	"26,382.61"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	37252	Intrvasc us noncoronary 1st	N	 	5194	5	"11,535.51"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	37765	Stab phleb veins xtr 10-20	J1	5183	5194	1	"4,831.67"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	43243	Egd injection varices	J1	5302	5194	2	"10,499.95"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	47000	Needle biopsy of liver perq	J1	5072	5194	1	"11,644.97"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	47382	Percut ablate liver rf	J1	5361	5194	1	"38,541.01"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	49185	Sclerotx fluid collection	J1	5072	5194	1	"19,888.05"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	75803	Lymph vessel x-ray arms/legs	J1	5182	5194	1	"11,990.36"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	75805	Lymph vessel x-ray trunk	J1	5183	5194	3	"15,495.70"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	75810	Vein x-ray spleen/liver	J1	5183	5194	3	"16,372.39"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	75822	Vein x-ray arms/legs	J1	5182	5194	14	"20,535.72"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	75887	Vein x-ray liver w/o hemodyn	J1	5183	5194	31	"19,489.56"	36905	"17,036.54"	Y
37241	Vasc embolize/occlude venous	J1	5193	75898	Follow-up angiography	J1	5183	5194	3	"30,150.81"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	92943	Prq card revasc chronic 1vsl	J1	5193	5194	1	"46,388.00"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	92997	Pul art balloon repr percut	J1	5193	5194	1	"38,311.86"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	93594	R hrt cath chd abnl nt cnj	J1	5191	5194	1	"19,655.62"	36905	"17,036.54"	N
37241	Vasc embolize/occlude venous	J1	5193	93597	R&l hrt cath chd abnl nt cnj	J1	5191	5194	7	"19,854.97"	36905	"17,036.54"	N
37243	Vasc embolize/occlude organ	J1	5193	20206	Biopsy muscle perq needle	J1	5072	5194	2	"14,692.64"	36905	"17,036.54"	N
37243	Vasc embolize/occlude organ	J1	5193	20220	Bone biopsy trocar/ndl supfc	J1	5072	5194	1	"23,392.95"	36905	"17,036.54"	N
37243	Vasc embolize/occlude organ	J1	5193	20983	Ablate bone tumor(s) perq	J1	5114	5194	1	"29,628.26"	36905	"17,036.54"	N
37243	Vasc embolize/occlude organ	J1	5193	21558	Resect neck tumor 5 cm/>	J1	5073	5194	1	"12,432.32"	36905	"17,036.54"	N
37243	Vasc embolize/occlude organ	J1	5193	24150	Rad rescj tum dstl/shft hum	J1	5114	5194	1	"39,780.20"	36905	"17,036.54"	N
37243	Vasc embolize/occlude organ	J1	5193	32408	Core ndl bx lng/med perq	J1	5072	5194	1	"14,376.15"	36905	"17,036.54"	N
37243	Vasc embolize/occlude organ	J1	5193	33016	Pericardiocentesis w/imaging	J1	5182	5194	1	"17,901.95"	36905	"17,036.54"	N
37243	Vasc embolize/occlude organ	J1	5193	36561	Insert tunneled cv cath	J1	5183	5194	14	"14,127.28"	36905	"17,036.54"	N
37243	Vasc embolize/occlude organ	J1	5193	36573	Insj picc rs&i 5 yr+	J1	5182	5194	1	"13,648.80"	36905	"17,036.54"	N
37243	Vasc embolize/occlude organ	J1	5193	37197	Remove intrvas foreign body	J1	5183	5194	1	"21,486.59"	36905	"17,036.54"	N
37243	Vasc embolize/occlude organ	J1	5193	37200	Transcatheter biopsy	J1	5184	5194	1	"39,470.92"	36905	"17,036.54"	N
37243	Vasc embolize/occlude organ	J1	5193	37221	Iliac revasc w/stent	J1	5193	5194	2	"39,525.52"	36905	"17,036.54"	N
37243	Vasc embolize/occlude organ	J1	5193	37236	Open/perq place stent 1st	J1	5193	5194	1	"32,416.22"	36905	"17,036.54"	N
37243	Vasc embolize/occlude organ	J1	5193	37238	Open/perq place stent same	J1	5193	5194	1	"22,794.92"	36905	"17,036.54"	N
37243	Vasc embolize/occlude organ	J1	5193	37241	Vasc embolize/occlude venous	J1	5193	5194	2	"29,330.24"	36905	"17,036.54"	N
37243	Vasc embolize/occlude organ	J1	5193	37243	Vasc embolize/occlude organ	J1	5193	5194	36	"19,713.91"	36905	"17,036.54"	Y
37243	Vasc embolize/occlude organ	J1	5193	37246	Trluml balo angiop 1st art	J1	5192	5194	3	"13,651.88"	36905	"17,036.54"	N
37243	Vasc embolize/occlude organ	J1	5193	37248	Trluml balo angiop 1st vein	J1	5192	5194	11	"15,367.03"	36905	"17,036.54"	N
37243	Vasc embolize/occlude organ	J1	5193	37252	Intrvasc us noncoronary 1st	N	 	5194	3	"6,311.19"	36905	"17,036.54"	N
37243	Vasc embolize/occlude organ	J1	5193	38505	Needle biopsy lymph nodes	J1	5072	5194	1	"11,471.54"	36905	"17,036.54"	N
37243	Vasc embolize/occlude organ	J1	5193	43259	Egd us exam duodenum/jejunum	J1	5302	5194	1	"5,104.89"	36905	"17,036.54"	N
37243	Vasc embolize/occlude organ	J1	5193	47000	Needle biopsy of liver perq	J1	5072	5194	54	"16,496.68"	36905	"17,036.54"	N
37243	Vasc embolize/occlude organ	J1	5193	47382	Percut ablate liver rf	J1	5361	5194	103	"22,332.01"	36905	"17,036.54"	Y
